timestamp,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1765068300000,89506.01000000,89532.82000000,89392.39000000,89392.39000000,83.06745000,1765069199999,7433150.30000060,30675,49.48868000,4428996.09426850,0
1765069200000,89392.39000000,89529.78000000,89392.39000000,89494.10000000,36.31497000,1765070099999,3248961.38176140,21831,23.39827000,2093195.99345350,0
1765070100000,89494.11000000,89588.23000000,89407.36000000,89449.99000000,37.49938000,1765070999999,3356743.16396640,19471,20.48415000,1833878.64943470,0
1765071000000,89450.00000000,89493.25000000,89386.01000000,89404.01000000,32.39971000,1765071899999,2897448.80357380,15697,16.04044000,1434561.62563620,0
1765071900000,89404.01000000,89449.14000000,89300.00000000,89300.00000000,25.99164000,1765072799999,2322917.37642820,13598,4.46572000,399152.89754850,0
1765072800000,89300.00000000,89422.64000000,89300.00000000,89370.01000000,20.37073000,1765073699999,1820483.49777160,11671,9.74916000,871211.69782820,0
1765073700000,89370.01000000,89506.00000000,89370.00000000,89441.26000000,30.12683000,1765074599999,2695376.25024230,12604,18.25072000,1632837.73165750,0
1765074600000,89441.26000000,89455.93000000,89381.68000000,89450.17000000,38.24727000,1765075499999,3420411.11308610,12838,21.09222000,1886168.22014690,0
1765075500000,89450.17000000,89695.65000000,89450.16000000,89621.96000000,87.06214000,1765076399999,7798734.74480640,20861,60.48588000,5417424.34778540,0
1765076400000,89621.95000000,89640.00000000,89553.81000000,89592.32000000,38.83737000,1765077299999,3479888.75966620,19224,16.77114000,1502746.00993430,0
1765077300000,89592.33000000,89607.77000000,89553.81000000,89576.55000000,26.24066000,1765078199999,2350532.68814690,11268,10.95339000,981128.56850640,0
1765078200000,89576.55000000,89734.01000000,89566.18000000,89697.89000000,50.76101000,1765079099999,4551580.91270460,14496,25.94925000,2326752.82327030,0
1765079100000,89697.90000000,89749.59000000,89682.07000000,89722.37000000,39.79598000,1765079999999,3570191.23197410,13883,14.77424000,1325315.75592980,0
1765080000000,89722.37000000,89799.96000000,89670.52000000,89695.87000000,126.87964000,1765080899999,11387215.92862510,18844,57.12640000,5127444.94679750,0
1765080900000,89695.88000000,89701.34000000,89616.14000000,89626.51000000,44.10659000,1765081799999,3954872.34783460,15234,13.72885000,1230931.96581070,0
1765081800000,89626.51000000,89634.86000000,89487.41000000,89564.31000000,61.51047000,1765082699999,5508426.01207140,13991,26.89962000,2408768.33096160,0
1765082700000,89564.32000000,89582.75000000,89520.02000000,89535.95000000,48.02279000,1765083599999,4300547.92256380,12772,14.37175000,1286933.10279460,0
1765083600000,89535.94000000,89564.55000000,89427.00000000,89469.92000000,35.33248000,1765084499999,3161577.12592990,15571,16.87259000,1509550.42824100,0
1765084500000,89469.92000000,89495.76000000,89427.00000000,89474.85000000,18.78418000,1765085399999,1680531.00970230,11056,6.95057000,621826.40277070,0
1765085400000,89474.85000000,89531.47000000,89466.99000000,89530.78000000,27.28430000,1765086299999,2442050.14099750,8801,16.57518000,1483506.85378280,0
1765086300000,89530.78000000,89539.43000000,89470.02000000,89515.01000000,48.72645000,1765087199999,4360930.87496000,10669,33.06296000,2958921.15972350,0
1765087200000,89515.01000000,89629.12000000,89488.28000000,89573.15000000,29.14600000,1765088099999,2610394.56639590,13290,19.52206000,1748405.32501150,0
1765088100000,89573.15000000,89689.84000000,89541.89000000,89659.01000000,31.21958000,1765088999999,2798222.19505860,12871,20.56489000,1843192.43615040,0
1765089000000,89659.01000000,89691.56000000,89651.98000000,89662.31000000,20.25774000,1765089899999,1816543.13476730,7206,8.87580000,795917.58964550,0
